,segment_id,chromosome,start,end,file_path,t1,t2,t3,t4,averaged,solved,fully_solved,t1_norm,t2_norm,t3_norm,t4_norm,t1_norm_cumsum,t2_norm_cumsum,t3_norm_cumsum,t4_norm_cumsum,major,minor,breakpoints,seg_length
10,chr7:5524001-38940490,chr7,5524001,38940490,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",33416489
11,chr7:45909374-92263080,chr7,45909374,92263080,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,8.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",46353706
12,chr7:138186001-155987000,chr7,138186001,155987000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",17800999
13,chr8:89896001-145138636,chr8,89896001,145138636,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//3_1.1_solutions_downsized.sobj,3.00024713,0.33333342,0.0,,False,True,False,0.9000073899519243,0.09999261004807579,0.0,,0.9000073899519243,1.0,1.0,,3,1,"[0.9000073899519243, 1.0, 1.0]",55242635
14,chr9:44377363-124646000,chr9,44377363,124646000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.0,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",80268637
15,chr13:17025624-114364328,chr13,17025624,114364328,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,7,3/2,,,False,True,False,0.8235294117647058,0.17647058823529413,,,0.8235294117647058,1.0,,,2,0,"[0.8235294117647058, 1.0]",97338704
16,chr14:21756545-107043718,chr14,21756545,107043718,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,5,3,,,False,True,False,0.625,0.375,,,0.625,1.0,,,2,0,"[0.625, 1.0]",85287173
17,chr16:1-37295919,chr16,1,37295919,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,6.0,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",37295918
18,chr17:4324538-58117000,chr17,4324538,58117000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,6,3,,,False,True,False,0.6666666666666666,0.3333333333333333,,,0.6666666666666666,1.0,,,2,0,"[0.6666666666666666, 1.0]",53792462
19,chr17:62963747-83257441,chr17,62963747,83257441,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//4_0.1_solutions_downsized.sobj,4.00000561,0.49989085,0.0,0.0,False,True,False,0.8889105884005163,0.1110894115994838,0.0,0.0,0.8889105884005163,1.0,1.0,1.0,4,0,"[0.8889105884005163, 1.0, 1.0, 1.0]",20293694
20,chr18:11765001-70714000,chr18,11765001,70714000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",58948999
21,chr19:6369001-25844926,chr19,6369001,25844926,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,2.5,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",19475925
22,chr20:1-41438000,chr20,1,41438000,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_1.1_solutions_downsized.sobj,5.0,0.0,,,False,True,False,1.0,0.0,,,1.0,1.0,,,2,1,"[1.0, 1.0]",41437999
23,chr20:41438001-50560631,chr20,41438001,50560631,/n/data1/hms/dbmi/park/jbrew/Tau/downsized_solutions//2_0.1_solutions_downsized.sobj,1,2,,,False,True,False,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,1.0,,,2,0,"[0.3333333333333333, 1.0]",9122630
